Smiles	Name
O=c1ccc2c(o1)cc1c(c2)cco1	2162-charmaine_NON-mutagen
Oc1ccccc1c1ccccc1O	377-charmaine_NON-mutagen
Oc1ccc(cc1)c1ccc(cc1)O	1117-charmaine_NON-mutagen
OC(=O)Cc1cccc2ccccc12	3207-charmaine_NON-mutagen
CC(=O)Nc1cccc2ncccc12	1582-charmaine_NON-mutagen
C[n+]1ccc(cc1)c1cc[n+](C)cc1	1100-charmaine_NON-mutagen
Cc1cc2cccnc2c(C(=O)O)c1	665-charmaine_NON-mutagen
Cc1cc2ccccc2cc1[N+](=O)[O-]	3093-charmaine_NON-mutagen
CC(=O)Oc1cccc2cccnc12	646-charmaine_NON-mutagen
NC(=O)Nc1cccc2cccnc12	649-charmaine_NON-mutagen
Nc1cc(c2ccncc2)cnc1O	3167-charmaine_NON-mutagen
Cc1cc2ncccc2c(N)c1NC	3731-charmaine_NON-mutagen
OC(=O)c1cc2ccccc2cc1O	2369-charmaine_NON-mutagen
Cc1n(C)n(c2ccccc2)c(=O)c1	353-charmaine_NON-mutagen
Cc1cnc2ccc(NC)c(c2n1)N	930-charmaine_NON-mutagen
OC(=O)c1nc2ccccc2c(O)c1	2371-charmaine_NON-mutagen
OC(=O)CCc1c[nH]c2c1cccc2	2194-charmaine_NON-mutagen
CCc1cccc2c1[nH]cc2CCO	965-charmaine_NON-mutagen
CC(=O)/C=C\c1ccc2c(c1)OCO2	796-charmaine_NON-mutagen
OC(=O)Cc1c[nH]c2ccc(cc12)O	4261-charmaine_NON-mutagen
CC(=O)CC(=O)Nc1ccc(C)cc1	1337-charmaine_NON-mutagen
CC(=O)CC(=O)Nc1c(C)cccc1	2059-charmaine_NON-mutagen
CCN(CC)C(=O)c1cc(C)ccc1	770-charmaine_NON-mutagen
CCc1cccc(CC)c1NC(=O)C	1334-charmaine_NON-mutagen
CCN(CC)C(=O)Cc1ccccc1	4099-charmaine_NON-mutagen
OC(=O)c1ccc2c(c1)C(=O)OC2=O	3109-charmaine_NON-mutagen
Cc1c2c(O)cc(O)cc2oc(=O)c1	625-charmaine_NON-mutagen
COc1c2OCOc2cc(CC=C)c1	836-charmaine_NON-mutagen
CCOC(=O)[C@@H]1O[C@H]1c1ccccc1	1663-charmaine_NON-mutagen
CC(C)COC(=O)Cc1ccccc1	4106-charmaine_NON-mutagen
CC1(C)C(=C(C)CCC1)/C=C\C(=O)C	552-charmaine_NON-mutagen
[O-][N+](=O)c1c(/C=C/C(=O)O)cccc1	3520-charmaine_NON-mutagen
CC(=O)Nc1ccc(CC(=O)O)cc1	1319-charmaine_NON-mutagen
CC(C)COC(=O)c1ccccc1N	1538-charmaine_NON-mutagen
CCCCOC(=O)c1ccc(cc1)N	3189-charmaine_NON-mutagen
CCCCOC(=O)c1ccccc1N	3642-charmaine_NON-mutagen
CC(=O)OCc1ccc2c(c1)OCO2	801-charmaine_NON-mutagen
COc1cc(/C=C/C(=O)O)ccc1O	1876-charmaine_NON-mutagen
COC(=O)c1ccc(cc1)C(=O)OC	1447-charmaine_NON-mutagen
COC(=O)c1ccccc1C(=O)OC	3652-charmaine_NON-mutagen
CN(Cc1ccc(cc1)C(=O)O)N=O	2066-charmaine_NON-mutagen
Cn1c2c(=O)n(C)c(=O)n(C)c2nc1	48-charmaine_NON-mutagen
CC(C)(C)C1=CC(=CC(=O)C1=O)OC	217-charmaine_NON-mutagen
CC(=O)CCc1ccc(c(c1)OC)O	4375-charmaine_NON-mutagen
CN(CCO)C(=O)Nc1ccccc1	4180-charmaine_NON-mutagen
CCN(CC)c1ccc(c(c1)O)N=O	3721-charmaine_NON-mutagen
CC(=C)[C@@H]1C[C@@H](C(=CC1)C)OC(=O)C	4357-charmaine_NON-mutagen
CCCCCCc1ccc(O)cc1O	144-charmaine_NON-mutagen
CC(=O)OCc1cccc([N+](=O)[O-])c1	939-charmaine_NON-mutagen
CC(=O)OCc1ccccc1[N+](=O)[O-]	3198-charmaine_NON-mutagen
CC(C)c1cc(N)cc([N+](=O)[O-])c1N	2685-charmaine_NON-mutagen
CC(=O)c1cc(OC)c(c(c1)OC)O	778-charmaine_NON-mutagen
COc1cc(OC)c(cc1C=O)OC	156-charmaine_NON-mutagen
CC(=CCC/C(=C\COC(=O)C)/C)C	704-charmaine_NON-mutagen
CCCCCCCCCCCCC=C	467-charmaine_NON-mutagen
COC(=O)/C(=C/c1ccco1)/[N+](=O)[O-]	4061-charmaine_NON-mutagen
CNC(=O)c1c(N(C)N=O)ncn1C	2742-charmaine_NON-mutagen
[O-][N+](=O)c1cccc([N+](=O)[O-])c1CO	1476-charmaine_NON-mutagen
CCCCCCCCOC(=O)C(=C)C	3650-charmaine_NON-mutagen
CC(=O)N1CNC(=O)N(C(=O)C)C1=O	595-charmaine_NON-mutagen
c1ccc2c(c1)Nc1c(S2)cccc1	157-charmaine_NON-mutagen
c1ccc2c(c1)Oc1c(S2)cccc1	2747-charmaine_NON-mutagen
CCCCCCCCCCCC(=O)O	3114-charmaine_NON-mutagen
NCCCN1CCN(CCCN)CC1	2445-charmaine_NON-mutagen
CCCCCCCCCCCCCO	457-charmaine_NON-mutagen
OC(=O)CCCCCCCCC(=O)O	2361-charmaine_NON-mutagen
Clc1c2oc3ccccc3c2ccc1	1294-charmaine_NON-mutagen
Clc1c2c3ccccc3oc2ccc1	1295-charmaine_NON-mutagen
CNC(=O)N(C(=O)NC)OC(=O)NC	907-charmaine_NON-mutagen
CC[C@H](CO)NCCN[C@H](CC)CO	718-charmaine_NON-mutagen
CC(=O)N(C)c1c2ccccc2ns1	965-charmaine_NON-mutagen
CCC(=O)Nc1c2ccccc2ns1	971-charmaine_NON-mutagen
CC(C)CNc1c2ccccc2ns1	3861-charmaine_NON-mutagen
CCCCNc1c2ccccc2ns1	978-charmaine_NON-mutagen
NS(=O)(=O)c1cccc2cccnc12	628-charmaine_NON-mutagen
O=C1CCC(=O)N1c1ccc(cc1)Cl	682-charmaine_NON-mutagen
N[C@@H](CSCc1ccccc1)C(=O)O	4114-charmaine_NON-mutagen
Cc1ccc(NC(=O)N(C)C)cc1Cl	4152-charmaine_NON-mutagen
CCCCCCCCn1sccc1=O	470-charmaine_NON-mutagen
CC(=O)NS(=O)(=O)c1ccc(cc1)N	1908-charmaine_NON-mutagen
C[C@H](C(=O)O)Oc1ccc(cc1C)Cl	2104-charmaine_NON-mutagen
CCNc1nc(Cl)nc(NC(C)C)n1	226-charmaine_NON-mutagen
N/C(=N\OS(=O)(=O)O)/c1ccccc1	972-charmaine_NON-mutagen
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O	3082-charmaine_NON-mutagen
Nc1ccc(S(=O)(=O)O)cc1C(=O)O	732-charmaine_NON-mutagen
[O-][N+](=O)c1cc(C(F)(F)F)ccc1Cl	4095-charmaine_NON-mutagen
N#CC1=C(C(=O)C(=C(C1=O)Cl)Cl)C#N	4384-charmaine_NON-mutagen
Clc1cccc(Cl)c1NC1=NCCN1	1984-charmaine_NON-mutagen
Cc1ccc(cc1)N(CCCl)CCCl	2305-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl	1300-charmaine_NON-mutagen
COC(=O)COc1ccc(Cl)cc1Cl	2089-charmaine_NON-mutagen
C1COCCN1SSN1CCOCC1	2337-charmaine_NON-mutagen
CCO[P@@](=S)(CC)Sc1ccccc1	212-charmaine_NON-mutagen
OC(=O)COc1c(Cl)cc(c(c1)Cl)Cl	3961-charmaine_NON-mutagen
COC(=O)/C(=C/c1oc(cc1)Br)/C#N	3599-charmaine_NON-mutagen
CC(C)(C(=O)NCc1ccccc1)Br	4113-charmaine_NON-mutagen
CN(C=O)C(=O)CSP(=S)(OC)OC	3075-charmaine_NON-mutagen
COP(=S)(OC)SCC(=O)NCC=O	553-charmaine_NON-mutagen
CN(C(=O)Nc1ccc(cc1)Br)OC	707-charmaine_NON-mutagen
N#Cc1c(Cl)c(c(Cl)c(Cl)c1Cl)C#N	572-charmaine_NON-mutagen
Clc1c2ccccc2c(Cl)c(Cl)c1Cl	210-charmaine_NON-mutagen
CN(C)C(=O)OC1CCC[N](C)(Br)C1	706-charmaine_NON-mutagen
O=P(OCCCl)(OCCCl)OCCCl	394-charmaine_NON-mutagen
[O-][N+](=O)c1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl	2686-charmaine_NON-mutagen
Cl/C=C/c1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl	1055-charmaine_NON-mutagen
FC(C(C(F)(F)I)(F)F)(C(F)(F)F)F	2642-charmaine_NON-mutagen
Nc1cccc2ccc3ccccc3c12	2249-charmaine_NON-mutagen
Cc1cc2Cc3c(c2cc1C)cccc3	1223-charmaine_NON-mutagen
Cc1ccc2c(c1)Cc1c2ccc(c1)C	369-charmaine_NON-mutagen
Oc1c2ccccc2nc2ccccc12	3162-charmaine_NON-mutagen
c1ccc(cc1)c1nc2ccccc2o1	438-charmaine_NON-mutagen
Fc1cc2ccc3ccccc3c2nc1	2862-charmaine_NON-mutagen
Cc1c2n(C)cnc2c2cccnc2c1	964-charmaine_NON-mutagen
OCc1cc2ccc3cccnc3c2[nH]1	957-charmaine_NON-mutagen
O=NN(c1ccccc1)c1ccccc1	2122-charmaine_NON-mutagen
Cc1nc2c3ncn(C)c3ccc2nc1	3786-charmaine_NON-mutagen
C(c1ccccc1)OCc1ccccc1	4112-charmaine_NON-mutagen
[O-][N+](=O)c1ccccc1c1ccccc1	3215-charmaine_NON-mutagen
CC(C)(C)c1c2ccccc2ccc1N	391-charmaine_NON-mutagen
Oc1ccc(Cc2ccccc2O)cc1	371-charmaine_NON-mutagen
CC1=NCCc2c1[nH]c1c2ccc(O)c1	967-charmaine_NON-mutagen
CCOC(=O)c1cccc2cccnc12	658-charmaine_NON-mutagen
NC(=N)c1cc2ccc(C(=N)N)cc2[nH]1	670-charmaine_NON-mutagen
CC(=O)c1ccc2c(c1)C(=O)C1(O2)CC1	808-charmaine_NON-mutagen
OC(=O)COc1cc2ccccc2cc1	2579-charmaine_NON-mutagen
CCCCC/C(=C/c1ccccc1)/C=O	353-charmaine_NON-mutagen
Cn1cnc(c1c1ccccc1)[N+](=O)[O-]	2041-charmaine_NON-mutagen
Cc1n(C)n(c(=O)c1N)c1ccccc1	2114-charmaine_NON-mutagen
CC(=O)C1(CCNCC1)c1ccccc1	3675-charmaine_NON-mutagen
N[C@H](Cc1c[nH]c2c1cccc2)C(=O)O	2197-charmaine_NON-mutagen
CC1(C)C[C@@H]2[C@H]1CCC(=CCCC2=C)C	584-charmaine_NON-mutagen
CC(C)[C@H]1[C@H]2CC(=CC[C@@H]2C(=CC1)C)C	61-charmaine_NON-mutagen
OC(=O)c1cc(c2cccc(c2n1)O)O	4007-charmaine_NON-mutagen
C#CCOCCn1cccc/c/1=C\[NH+]=O	317-charmaine_NON-mutagen
CCOC(=O)[C@@H]1O[C@@]1(C)c1ccccc1	367-charmaine_NON-mutagen
CCCCCCOC(=O)c1ccccc1	3637-charmaine_NON-mutagen
CC(C)(C)c1cccc(C(C)(C)C)c1O	2296-charmaine_NON-mutagen
CC(C)(C)CC(C)(C)c1ccc(cc1)O	1710-charmaine_NON-mutagen
COC(=O)Nc1nc2cc(ccc2[nH]1)O	2172-charmaine_NON-mutagen
CC(=O)N(c1c(C)cccc1)OC(=O)C	4340-charmaine_NON-mutagen
CN(Cc1ccc(cc1)C(=O)OC)N=O	2071-charmaine_NON-mutagen
CCOC(=O)c1ccc(cc1)N(C=O)O	481-charmaine_NON-mutagen
CCC(=O)OCc1ccccc1[N+](=O)[O-]	3202-charmaine_NON-mutagen
CCC(=O)OCc1cccc([N+](=O)[O-])c1	155-charmaine_NON-mutagen
CN(C)c1nc(N(C)C)nc(N(C)C)n1	463-charmaine_NON-mutagen
N[C@H]1CC[C@H](C[C@@H]2CC[C@H](CC2)N)CC1	236-charmaine_NON-mutagen
CCCOC(=O)c1cc(O)c(c(c1)O)O	1512-charmaine_NON-mutagen
CC(C)(COC(=O)C=C)COC(=O)C=C	2377-charmaine_NON-mutagen
C=CC(=O)OCCCCCOC(=O)C=C	574-charmaine_NON-mutagen
C(c1ccccc1)SCc1ccccc1	2698-charmaine_NON-mutagen
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	849-charmaine_NON-mutagen
CCCCOCCOCCOCCCC	3391-charmaine_NON-mutagen
Oc1ccc(cc1Cc1ccccc1)Cl	4119-charmaine_NON-mutagen
CC(C)C(=O)Nc1c2ccccc2ns1	3855-charmaine_NON-mutagen
CCC(=O)Nc1c2cc(C)ccc2ns1	3868-charmaine_NON-mutagen
CCCC(=O)Nc1c2ccccc2ns1	970-charmaine_NON-mutagen
CNC(=O)N(C)c1nc2ccccc2s1	2159-charmaine_NON-mutagen
Nc1cnn(c2ccccc2)c(=O)c1Cl	2121-charmaine_NON-mutagen
CCOC(=O)C[n+]1csc2c1cccc2	569-charmaine_NON-mutagen
Nc1c2ccccc2c(cc1)S(=O)(=O)O	2272-charmaine_NON-mutagen
Oc1ccc2c(S(=O)(=O)O)cccc2c1	2260-charmaine_NON-mutagen
ONS(=O)(=O)c1cccc2cccnc12	4385-charmaine_NON-mutagen
OC(=O)CCC(=O)Nc1ccc(cc1)Cl	4198-charmaine_NON-mutagen
CC(=O)OCNC(=O)c1ccc(cc1)Cl	397-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)S(=O)(=O)NC	1303-charmaine_NON-mutagen
CC(C)COS(=O)(=O)c1ccc(C)cc1	3600-charmaine_NON-mutagen
CCN(CC)S(=O)(=O)c1ccc(cc1)N	3106-charmaine_NON-mutagen
CC(C)Nc1nc(Cl)nc(NC(C)C)n1	49-charmaine_NON-mutagen
Nc1cc(C(=O)O)c(c(c1)S(=O)(=O)O)O	3832-charmaine_NON-mutagen
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O	134-charmaine_NON-mutagen
O=C1CCC(=O)N1c1ccc(c(c1)Cl)Cl	684-charmaine_NON-mutagen
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1	4383-charmaine_NON-mutagen
OC(=O)CCCOc1ccc(Cl)cc1Cl	2095-charmaine_NON-mutagen
CCCCC(=O)n1c(=O)c(c(cn1)Cl)Cl	691-charmaine_NON-mutagen
CC(=O)Nc1c2cc(cc(Cl)c2ns1)Cl	406-charmaine_NON-mutagen
COC(=O)/C(=C/c1ccccc1Br)/C#N	4011-charmaine_NON-mutagen
COc1ccc2c(c1)oc(=O)cc2CBr	4166-charmaine_NON-mutagen
COC(=O)/C(=C/c1oc(cc1)Br)/[N+](=O)[O-]	4062-charmaine_NON-mutagen
O=C1c2c(c(c(Cl)c(Cl)c2Cl)Cl)C(=O)O1	4133-charmaine_NON-mutagen
CCOP(=S)(OCC)SCSC(C)(C)C	1956-charmaine_NON-mutagen
CC(C)COP(=S)(OCC(C)C)SCCl	325-charmaine_NON-mutagen
COc1c(Cl)c(c([N+](=O)[O-])c(Cl)c1Cl)Cl	3344-charmaine_NON-mutagen
Cl/C=C(/c1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl)\Cl	415-charmaine_NON-mutagen
ClC(=Cc1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl)Cl	1056-charmaine_NON-mutagen
O=C1c2c(c(c(Br)c(Br)c2Br)Br)C(=O)O1	828-charmaine_NON-mutagen
O=Cc1c2ccccc2cc2ccccc12	960-charmaine_NON-mutagen
Cc1c(C)c2c3ccccc3ccc2cc1	2523-charmaine_NON-mutagen
O=C1c2ccccc2c2c(cccc2)C1=O	2960-charmaine_NON-mutagen
O=C1c2c(CCc3c1cccc3)cccc2	679-charmaine_NON-mutagen
O=C(/C=C/c1ccccc1)c1ccccc1	2756-charmaine_NON-mutagen
CC1c2cc(C)ccc2c2c1cc(C)cc2	1719-charmaine_NON-mutagen
Cc1ccc(cc1)c1nc2ccccc2o1	2507-charmaine_NON-mutagen
Cc1cccc(c2nc3ccccc3o2)c1	2509-charmaine_NON-mutagen
O=C=Nc1c2cccc(N=C=O)c2ccc1	149-charmaine_NON-mutagen
O=C(C(=O)c1ccccc1)c1ccccc1	3345-charmaine_NON-mutagen
Nc1cccc2nc3cccc(N)c3nc12	3974-charmaine_NON-mutagen
C[C@H](CCc1ccccc1)c1ccccc1	111-charmaine_NON-mutagen
Oc1ccccc1c1nc2ccccc2o1	2511-charmaine_NON-mutagen
Cc1nc(c(C#N)cc1c1ccncc1)O	579-charmaine_NON-mutagen
CCN(Cc1ccccc1)c1ccccc1	2694-charmaine_NON-mutagen
O[C@H](C(=O)c1ccccc1)c1ccccc1	4176-charmaine_NON-mutagen
NC(=O)N(c1ccccc1)c1ccccc1	2128-charmaine_NON-mutagen
CC(C)(c1ccccc1)c1ccc(cc1)O	1126-charmaine_NON-mutagen
NN(Cc1ccccc1)Cc1ccccc1	2690-charmaine_NON-mutagen
Oc1ccccc1C(=O)Oc1ccccc1	4236-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)Nc1ccccc1	285-charmaine_NON-mutagen
[O-][N+](=O)c1ccccc1Nc1ccccc1	3173-charmaine_NON-mutagen
CC1=NCCc2c1[nH]c1c2ccc(OC)c1	3443-charmaine_NON-mutagen
Fc1cnc2c3ccccc3c(F)cc2c1	419-charmaine_NON-mutagen
COc1c2ccoc2nc2cc(O)ccc12	2632-charmaine_NON-mutagen
COc1c2ccccc2[n+](c2c1cco2)[O-]	263-charmaine_NON-mutagen
[O-][N+](=O)c1cccc(c2ccccc2)c1O	1367-charmaine_NON-mutagen
[O-][N+](=O)c1cc(ccc1O)c1ccccc1	1463-charmaine_NON-mutagen
NNC(=O)CNc1cc2ccccc2cc1	3291-charmaine_NON-mutagen
Fc1cc2ccc3ncc(F)cc3c2nc1	418-charmaine_NON-mutagen
NC(=N)c1[nH]c2c(ccc(C(=N)N)c2)c1N	3591-charmaine_NON-mutagen
C=CC(=O)N1CCN(CC1)c1ccccc1	428-charmaine_NON-mutagen
CCNc1c(C)cc2c(c1)oc(=O)cc2C	700-charmaine_NON-mutagen
CCOc1ccc2c(c1)C(=CC(N2)(C)C)C	1204-charmaine_NON-mutagen
OC(=O)/C=C/c1ccc(/C=C/C(=O)O)cc1	1875-charmaine_NON-mutagen
CC(C)CCOC(=O)/C=C\c1ccccc1	1779-charmaine_NON-mutagen
CC(C)(C)[C@@H]1[C@H]2CC(=CC[C@@H]2C(=CC1)C)C	321-charmaine_NON-mutagen
COc1c(C(=O)O)c(O)nc2ccccc12	3236-charmaine_NON-mutagen
Nc1ccccc1C(=O)OC1CCCCC1	1545-charmaine_NON-mutagen
CC(C)(C)c1cc(C)cc(C(C)(C)C)c1O	2294-charmaine_NON-mutagen
CCCCc1cc(C)cc(CCCC)c1O	146-charmaine_NON-mutagen
CCCCCCCCCc1ccc(cc1)O	2060-charmaine_NON-mutagen
CC[C@@H](C)Nc1ccc(cc1)N[C@H](C)CC	1431-charmaine_NON-mutagen
CC1(C)Cc2cccc(c2O1)OC(=O)NC	3718-charmaine_NON-mutagen
CC(C)NC(=O)c1ccc(CNNC)cc1	714-charmaine_NON-mutagen
CCOC(=O)c1ccccc1C(=O)OCC	3640-charmaine_NON-mutagen
CC(=O)Nc1ccc(c(c1)OC)NC(=O)C	1333-charmaine_NON-mutagen
CC1(C)C[C@H](C[C@@](C1)(C)CN=C=O)N=C=O	3171-charmaine_NON-mutagen
N=c1ccn2c(n1)O[C@@H]1[C@@H]2O[C@H](CO)[C@H]1O	495-charmaine_NON-mutagen
CC(C)(C)c1cc(OC)cc([N+](=O)[O-])c1O	1409-charmaine_NON-mutagen
N[C@@H](Cc1ccc(c(c1)[N+](=O)[O-])O)C(=O)O	2088-charmaine_NON-mutagen
CCOC(/C=C(/C)\CCC=C(C)C)OCC	115-charmaine_NON-mutagen
CC(C)CCCCCCCOC(=O)C(=C)C	2392-charmaine_NON-mutagen
CCCCCN(CCCCC)CCCCC	2033-charmaine_NON-mutagen
CCCCOC(=O)/C=C\C(=O)OCCCC	1758-charmaine_NON-mutagen
S=C(Nc1ccccc1)Nc1ccccc1	1500-charmaine_NON-mutagen
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1	3874-charmaine_NON-mutagen
CC(C)OC(=O)C[C@](CC(=O)O)(C(=O)O)O	4223-charmaine_NON-mutagen
CC(C)CC(=O)Nc1c2ccccc2ns1	967-charmaine_NON-mutagen
CC1=C(C(=O)Nc2ccccc2)SCCO1	4182-charmaine_NON-mutagen
[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@@H]1OC[C@@H]2O[N+](=O)[O-]	1531-charmaine_NON-mutagen
CC(C)N1C(=O)c2ccccc2NS1(=O)=O	2156-charmaine_NON-mutagen
CC(C)(C)OC(=O)Sc1nc(C)cc(C)n1	50-charmaine_NON-mutagen
S=C(NC1CCCCC1)NC1CCCCC1	2835-charmaine_NON-mutagen
CCCCCCCCSCN1C=CN(C)C1	2796-charmaine_NON-mutagen
CCOC(=O)C(C)(C)Oc1ccc(cc1)Cl	3592-charmaine_NON-mutagen
C(CSc1ccccc1)Sc1ccccc1	1380-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)O	3811-charmaine_NON-mutagen
C1COCCN1Sc1nc2ccccc2s1	2158-charmaine_NON-mutagen
Clc1ccc2c(c1)Oc1c(O2)cc(cc1)Cl	1627-charmaine_NON-mutagen
CC(C)C(=O)Nc1c2ccc(Cl)cc2ns1	959-charmaine_NON-mutagen
CCCC(=O)Nc1c2ccc(Cl)cc2ns1	3854-charmaine_NON-mutagen
CCCC(=O)Nc1c2cc(ccc2ns1)Cl	3860-charmaine_NON-mutagen
Nc1ccc(cc1)S(=O)(=O)Nc1nccs1	1906-charmaine_NON-mutagen
OC(=O)CCC(=O)Nc1ccc(c(c1)Cl)Cl	4197-charmaine_NON-mutagen
OC(=O)CCC(=O)Nc1cc(Cl)cc(Cl)c1	4199-charmaine_NON-mutagen
CN(CCO)C(=O)Nc1ccc(c(c1)Cl)Cl	4147-charmaine_NON-mutagen
CN(C)OC(=O)COc1ccc(Cl)cc1Cl	2090-charmaine_NON-mutagen
Clc1ccc(CSc2ccc(cc2)Cl)cc1	557-charmaine_NON-mutagen
Clc1ccccc1Nc1nc(Cl)nc(Cl)n1	3697-charmaine_NON-mutagen
Cc1cc(ccc1SC)OP(=S)(OC)OC	663-charmaine_NON-mutagen
O=C1CCC(=O)N1c1cc(Cl)c(c(c1)Cl)Cl	683-charmaine_NON-mutagen
O=C1CCC(=O)N1c1c(Cl)c(Cl)c(cc1)Cl	850-charmaine_NON-mutagen
Cc1cc(Cl)c(c(c1)Cl)OP(=O)(OC)OC	768-charmaine_NON-mutagen
CCN(CC)C(=S)SSC(=S)N(CC)CC	547-charmaine_NON-mutagen
COP(=S)(OC)Oc1nc(c(Cl)cc1Cl)Cl	1556-charmaine_NON-mutagen
ClC(=C(Cl)Cl)c1c(Cl)c(c(Cl)c(Cl)c1Cl)Cl	80-charmaine_NON-mutagen
OC(=O)c1c(C(=O)O)c(c(Br)c(Br)c1Br)Br	648-charmaine_NON-mutagen
C1Cc2c(C1)c1c(cc2)c2ccccc2cc1	2517-charmaine_NON-mutagen
Oc1ncc2ccc3cccc4c3c2c1cc4	2500-charmaine_NON-mutagen
c1ccc(cc1)Nc1cccc2ccccc12	388-charmaine_NON-mutagen
c1ccc(cc1)Nc1cc2ccccc2cc1	976-charmaine_NON-mutagen
O=c1c2cccc3ccc4cccc(o1)c4c23	2200-charmaine_NON-mutagen
Cc1ccc2c(c1)C(=O)c1c(cccc1)C2=O	446-charmaine_NON-mutagen
Oc1ccc(cc1)C(=O)/C=C/c1ccccc1	2766-charmaine_NON-mutagen
C(c1ccccc1)Nc1ncnc2c1nc[nH]2	275-charmaine_NON-mutagen
CCc1cc(c2ccccc2)cc(CC)c1N	1140-charmaine_NON-mutagen
Oc1cccc2cc3cccc(O)c3c(O)c12	2262-charmaine_NON-mutagen
Oc1cccc2Cc3cccc(O)c3C(=O)c12	2606-charmaine_NON-mutagen
COC(=O)c1cc2ccc3cccnc3c2[nH]1	3902-charmaine_NON-mutagen
O=C(/C=C/c1ccc(cc1)F)c1ccccc1	2758-charmaine_NON-mutagen
O=C(Cc1ccccc1)OCc1ccccc1	4101-charmaine_NON-mutagen
O=NN(Cc1ccccc1)Cc1ccccc1	2692-charmaine_NON-mutagen
CC(C)Nc1ccc(cc1)Nc1ccccc1	1027-charmaine_NON-mutagen
[O-][N+](=O)c1c2c(ccc1O)c1ccccc1[nH]2	1467-charmaine_NON-mutagen
COc1ccc(c(c1)O)C(=O)c1ccccc1	2288-charmaine_NON-mutagen
Oc1ccccc1C(=O)OCc1ccccc1	3583-charmaine_NON-mutagen
CC(C)(c1ccc(cc1)O)c1ccc(cc1)O	1943-charmaine_NON-mutagen
CC(=O)CCc1ccc2cc(ccc2c1)OC	774-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(COc2ccccc2)cc1	4036-charmaine_NON-mutagen
N#CCCC(=O)/C=C/c1ccc(cc1)C(=O)O	3773-charmaine_NON-mutagen
COc1ccc(cc1)Nc1ccc(cc1)OC	2815-charmaine_NON-mutagen
CN(CC(=O)NN)c1cc2ccccc2cc1	2581-charmaine_NON-mutagen
CC(C)(C)C(=O)C1C(=O)c2c(cccc2)C1=O	514-charmaine_NON-mutagen
CC(C)c1c(=O)n(n(c1C)C)c1ccccc1	2116-charmaine_NON-mutagen
CCN(CC)c1ccc2c(c1)oc(=O)cc2C	1601-charmaine_NON-mutagen
CCn1cc(C(=O)O)c(=O)c2c1nc(C)cc2	508-charmaine_NON-mutagen
CC(=O)NCCc1c[nH]c2ccc(cc12)OC	939-charmaine_NON-mutagen
C[C@@H]1CCCC[C@H]1NC(=O)Nc1ccccc1	844-charmaine_NON-mutagen
OC(=O)C(=O)Nc1cc(c2n[nH]nn2)ccc1	728-charmaine_NON-mutagen
COC(=O)[C@H]([C@@H]1NCCCC1)c1ccccc1	1236-charmaine_NON-mutagen
O=c1c2CCCc2[nH]c(=O)n1C1CCCCC1	621-charmaine_NON-mutagen
CC(C)(C)C1=CC(=C(C(C)(C)C)C1=O)C(=O)C	1415-charmaine_NON-mutagen
CCc1cc(C(C)(C)C)c(c(c1)C(C)(C)C)O	2293-charmaine_NON-mutagen
C(=Nc1c2ccccc2ns1)c1ccccc1	3237-charmaine_NON-mutagen
CC(C)(COC(=O)C(=C)C)COC(=O)C(=C)C	405-charmaine_NON-mutagen
CC(=C)C(=O)OCCCCCOC(=O)C(=C)C	2384-charmaine_NON-mutagen
O=C1OCCCCCCCCCCCCCC1	1046-charmaine_NON-mutagen
CCCCCCCCCCCCCC[C@@H]1OC1	1802-charmaine_NON-mutagen
CCCC[C@@H](CC)CNC[C@H](CC)CCCC	4051-charmaine_NON-mutagen
CCCCCCCCCCCC(=O)NCCO	3116-charmaine_NON-mutagen
NC(=O)c1nn([C@H]2[C@H](O)[C@@H]([C@H](O2)CO)O)cn1	1284-charmaine_NON-mutagen
[O-][N+](=O)c1cc(c(O)c([N+](=O)[O-])c1O)[N+](=O)[O-]	1460-charmaine_NON-mutagen
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O	651-charmaine_NON-mutagen
Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N	1909-charmaine_NON-mutagen
CCc1nc(N)nc(N)c1c1ccc(cc1)Cl	683-charmaine_NON-mutagen
Nc1ccc(cc1)S(=O)(=O)Nc1ncccc1	1905-charmaine_NON-mutagen
Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O	3823-charmaine_NON-mutagen
Cc1cc(NS(=O)(=O)c2ccc(cc2)N)no1	1902-charmaine_NON-mutagen
